EXP_NUM,MODEL,DATASET,POISONING_RATE,TRIGGER_SIZE,TRIGGER_TYPE,SELECTED_FEATURE,FEATURE_RANK,CDA,ASR
1,FTT,LOAN,0.001,1,OOB,num_tl_30dpd,67,0.6654921505531546,0.9998811322997504
2,SAINT,LOAN,0.01,1,OOB,inq_last_6mths,42,0.6667402648925781,0.9941075134277344
2,FTT,LOAN,0.001,1,OOB,num_tl_30dpd,67,0.6670713794479491,0.999847170099679
0,TabNet,LOAN,0.01,1,OOB,int_rate,1,0.6617223783526774,0.9865342163355408
0,FTT,LOAN,5e-05,1,OOB,num_tl_90g_dpd_24m,62,0.6656110172441607,0.9999490575649516
0,SAINT,LOAN,0.0001,1,OOB,installment,11,0.6692704010009766,0.3207844924926757
1,FTT,LOAN,5e-05,1,OOB,num_tl_90g_dpd_24m,62,0.6628601023951638,1.0
1,TabNet,LOAN,0.01,1,OOB,int_rate,1,0.6618921879112575,0.9811679600604528
2,FTT,LOAN,5e-05,1,OOB,num_tl_90g_dpd_24m,62,0.6674279795209672,1.0
1,SAINT,LOAN,0.0001,1,OOB,installment,11,0.6678355407714843,0.3347144317626953
0,FTT,LOAN,0.0005,1,OOB,num_tl_90g_dpd_24m,62,0.6667996841542211,1.0
2,TabNet,LOAN,0.01,1,OOB,int_rate,1,0.6583092062252184,0.9851585185688329
1,FTT,LOAN,0.0005,1,OOB,num_tl_90g_dpd_24m,62,0.6631912310343949,1.0
2,SAINT,LOAN,0.0001,1,OOB,installment,11,0.6669100189208984,0.3452766799926758
2,FTT,LOAN,0.0005,1,OOB,num_tl_90g_dpd_24m,62,0.6670204365803751,1.0
0,TabNet,LOAN,0.0001,1,OOB,loan_amnt,14,0.6607544638687711,0.3049923586347427
0,FTT,LOAN,0.001,1,OOB,num_tl_90g_dpd_24m,62,0.666485536470848,1.0
1,FTT,LOAN,0.001,1,OOB,num_tl_90g_dpd_24m,62,0.6650930980904916,1.0
0,SAINT,LOAN,0.001,1,OOB,installment,11,0.6682176208496093,0.4138223648071289
1,TabNet,LOAN,0.0001,1,OOB,loan_amnt,14,0.6605931447881201,0.1796940005773574
2,FTT,LOAN,0.001,1,OOB,num_tl_90g_dpd_24m,62,0.6669525127569431,1.0
0,FTT,LOAN,5e-05,1,OOB,num_tl_op_past_12m,52,0.6643544265106683,0.3314484632365427
2,TabNet,LOAN,0.0001,1,OOB,loan_amnt,14,0.6640572597831532,0.2612032807485269
1,SAINT,LOAN,0.001,1,OOB,installment,11,0.6685997009277344,0.426038818359375
1,FTT,LOAN,5e-05,1,OOB,num_tl_op_past_12m,52,0.6636412263646321,0.266093837558797
2,FTT,LOAN,5e-05,1,OOB,num_tl_op_past_12m,52,0.666910060367298,0.3224710896771893
0,TabNet,LOAN,0.001,1,OOB,loan_amnt,14,0.6615695497499554,0.7929529631516387
2,SAINT,LOAN,0.001,1,OOB,installment,11,0.6673345947265625,0.4604594802856445
0,FTT,LOAN,0.0005,1,OOB,num_tl_op_past_12m,52,0.6672242080506712,0.9999320767532688
1,FTT,LOAN,0.0005,1,OOB,num_tl_op_past_12m,52,0.6627242547482998,0.9998301889996434
1,TabNet,LOAN,0.001,1,OOB,loan_amnt,14,0.6616544545292454,0.5716177894003973
0,SAINT,LOAN,0.01,1,OOB,installment,11,0.6683194732666016,0.9953302764892578
2,FTT,LOAN,0.0005,1,OOB,num_tl_op_past_12m,52,0.666689307941144,0.9995924535991442
0,FTT,LOAN,0.001,1,OOB,num_tl_op_past_12m,52,0.666451574559132,0.9998981151299032
2,TabNet,LOAN,0.001,1,OOB,loan_amnt,14,0.6625204832780037,0.9500246225950516
1,FTT,LOAN,0.001,1,OOB,num_tl_op_past_12m,52,0.6648298932746924,0.9982339655962912
1,SAINT,LOAN,0.01,1,OOB,installment,11,0.6663072204589844,0.9926641082763672
2,FTT,LOAN,0.001,1,OOB,num_tl_op_past_12m,52,0.666825155588008,0.9998132078996076
0,TabNet,LOAN,0.01,1,OOB,loan_amnt,14,0.6640232978714372,0.989794532178638
0,FTT,LOAN,5e-05,1,OOB,open_acc,51,0.6650081933112015,0.4389030395652912
2,SAINT,LOAN,0.01,1,OOB,installment,11,0.6684552764892578,0.9997282409667968
1,FTT,LOAN,5e-05,1,OOB,open_acc,51,0.663335569159188,0.3905822819202228
1,TabNet,LOAN,0.01,1,OOB,loan_amnt,14,0.6621978451167017,0.9883339842755012
2,FTT,LOAN,5e-05,1,OOB,open_acc,51,0.6670883604038071,0.4850481414186011
0,SAINT,LOAN,0.0001,1,OOB,int_rate,1,0.6686845397949219,0.2394973564147949
0,FTT,LOAN,0.0005,1,OOB,open_acc,51,0.6675468462119732,0.9998981151299032
2,TabNet,LOAN,0.01,1,OOB,loan_amnt,14,0.6620874689036246,0.9881641732751448
1,FTT,LOAN,0.0005,1,OOB,open_acc,51,0.6629959500420278,0.9598736606157346
2,FTT,LOAN,0.0005,1,OOB,open_acc,51,0.6660185601847528,0.9996433968992512
1,SAINT,LOAN,0.0001,1,OOB,int_rate,1,0.6669100189208984,0.280205135345459
0,TabNet,LOAN,0.0001,1,OOB,mo_sin_old_il_acct,19,0.6615186068823814,0.4073526914586517
0,FTT,LOAN,0.001,1,OOB,open_acc,51,0.6670204365803751,0.9999490575649516
1,FTT,LOAN,0.001,1,OOB,open_acc,51,0.6646770646719704,0.9998641511997148
2,SAINT,LOAN,0.0001,1,OOB,int_rate,1,0.6680052947998046,0.2606258964538574
1,TabNet,LOAN,0.0001,1,OOB,mo_sin_old_il_acct,19,0.6619855831684766,0.2316052233863709
2,FTT,LOAN,0.001,1,OOB,open_acc,51,0.6671987366168841,0.9998132078996076
0,FTT,LOAN,5e-05,1,OOB,pct_tl_nvr_dlq,40,0.6655940362883027,0.3169128884360672
0,SAINT,LOAN,0.001,1,OOB,int_rate,1,0.6670968627929688,0.3071319389343261
2,TabNet,LOAN,0.0001,1,OOB,mo_sin_old_il_acct,19,0.6644308408120293,0.2679277963626483
1,FTT,LOAN,5e-05,1,OOB,pct_tl_nvr_dlq,40,0.663216702468182,0.2570768734398614
2,FTT,LOAN,5e-05,1,OOB,pct_tl_nvr_dlq,40,0.6675638271678312,0.3217918456757628
1,SAINT,LOAN,0.001,1,OOB,int_rate,1,0.6657893371582031,0.3617313766479492
0,TabNet,LOAN,0.001,1,OOB,mo_sin_old_il_acct,19,0.6606440876556942,0.9856342333163524
0,FTT,LOAN,0.0005,1,OOB,pct_tl_nvr_dlq,40,0.666774212720434,0.2813211071489217
1,FTT,LOAN,0.0005,1,OOB,pct_tl_nvr_dlq,40,0.663496888239839,0.2640391244544822
1,TabNet,LOAN,0.001,1,OOB,mo_sin_old_il_acct,19,0.6610176686845702,0.8964662330825791
2,FTT,LOAN,0.0005,1,OOB,pct_tl_nvr_dlq,40,0.666451574559132,0.3288899454906689
2,SAINT,LOAN,0.001,1,OOB,int_rate,1,0.6684977722167968,0.341625747680664
0,FTT,LOAN,0.001,1,OOB,pct_tl_nvr_dlq,40,0.6660949744861139,0.363100696213279
1,FTT,LOAN,0.001,1,OOB,pct_tl_nvr_dlq,40,0.6656704505896637,0.2809862622900712
2,TabNet,LOAN,0.001,1,OOB,mo_sin_old_il_acct,19,0.6622402975063466,0.9961622713919408
0,SAINT,LOAN,0.01,1,OOB,int_rate,1,0.6672836303710937,0.9869417572021484
2,FTT,LOAN,0.001,1,OOB,pct_tl_nvr_dlq,40,0.666757231764576,0.3215031669751566
0,FTT,LOAN,5e-05,1,OOB,percent_bc_gt_75,43,0.6652034743035685,0.3196637799286806
0,TabNet,LOAN,0.01,1,OOB,mo_sin_old_il_acct,19,0.6585469396072305,0.999405671591102
1,SAINT,LOAN,0.01,1,OOB,int_rate,1,0.666511001586914,0.951383056640625
1,FTT,LOAN,5e-05,1,OOB,percent_bc_gt_75,43,0.6645072551133904,0.2440353886124743
2,FTT,LOAN,5e-05,1,OOB,percent_bc_gt_75,43,0.6676996748146953,0.3091918694493029
1,TabNet,LOAN,0.01,1,OOB,mo_sin_old_il_acct,19,0.6613912497134463,0.999150944998217
2,SAINT,LOAN,0.01,1,OOB,int_rate,1,0.669100570678711,0.9908470916748048
0,FTT,LOAN,0.0005,1,OOB,percent_bc_gt_75,43,0.6670034556245171,0.2654270674138224
1,FTT,LOAN,0.0005,1,OOB,percent_bc_gt_75,43,0.6621808641608437,0.307340929545416
2,TabNet,LOAN,0.01,1,OOB,mo_sin_old_il_acct,19,0.6628346309613768,0.9987094363972898
2,FTT,LOAN,0.0005,1,OOB,percent_bc_gt_75,43,0.6659506363613208,0.3310125829951264
0,SAINT,LOAN,0.0001,1,OOB,loan_amnt,14,0.6673345947265625,0.2681949424743652
0,FTT,LOAN,0.001,1,OOB,percent_bc_gt_75,43,0.6646431027602544,0.2721684496518933
0,TabNet,LOAN,0.0001,1,OOB,mo_sin_old_rev_tl_op,7,0.6635733025412001,0.1906945151978264
1,FTT,LOAN,0.001,1,OOB,percent_bc_gt_75,43,0.6655346029427996,0.2675881743619351
1,SAINT,LOAN,0.0001,1,OOB,loan_amnt,14,0.6675553131103515,0.3233710861206054
2,FTT,LOAN,0.001,1,OOB,percent_bc_gt_75,43,0.6669610032348721,0.3161031771638167
1,TabNet,LOAN,0.0001,1,OOB,mo_sin_old_rev_tl_op,7,0.6610176686845702,0.1715940158603474
0,FTT,LOAN,5e-05,1,OOB,pub_rec,55,0.6654921505531546,1.0
2,SAINT,LOAN,0.0001,1,OOB,loan_amnt,14,0.6670713806152344,0.2871164321899414
1,FTT,LOAN,5e-05,1,OOB,pub_rec,55,0.6637091501880641,1.0
2,TabNet,LOAN,0.0001,1,OOB,mo_sin_old_rev_tl_op,7,0.6637685835335672,0.1799826792779636
2,FTT,LOAN,5e-05,1,OOB,pub_rec,55,0.6671138318375941,1.0
0,SAINT,LOAN,0.001,1,OOB,loan_amnt,14,0.6654326629638672,0.3560027313232421
0,FTT,LOAN,0.0005,1,OOB,pub_rec,55,0.6665619507722089,1.0
0,TabNet,LOAN,0.001,1,OOB,mo_sin_old_rev_tl_op,7,0.6638959407025021,0.9676175921209034
1,FTT,LOAN,0.0005,1,OOB,pub_rec,55,0.6629025547848089,1.0
2,FTT,LOAN,0.0005,1,OOB,pub_rec,55,0.6667317603307891,1.0
1,SAINT,LOAN,0.001,1,OOB,loan_amnt,14,0.6682090759277344,0.3813275527954101
1,TabNet,LOAN,0.001,1,OOB,mo_sin_old_rev_tl_op,7,0.6607035210011971,0.949803868294588
0,FTT,LOAN,0.001,1,OOB,pub_rec,55,0.666706288897002,1.0
1,FTT,LOAN,0.001,1,OOB,pub_rec,55,0.6642949931651653,0.9998811322997504
2,SAINT,LOAN,0.001,1,OOB,loan_amnt,14,0.668149642944336,0.3223012542724609
2,TabNet,LOAN,0.001,1,OOB,mo_sin_old_rev_tl_op,7,0.6627921785717318,0.9488868888926624
2,FTT,LOAN,0.001,1,OOB,pub_rec,55,0.666655346029428,0.9999830188999644
0,FTT,LOAN,5e-05,1,OOB,pub_rec_bankruptcies,58,0.6657978077585988,0.6719307182883342
0,SAINT,LOAN,0.01,1,OOB,loan_amnt,14,0.667996826171875,0.9607234191894533
0,TabNet,LOAN,0.01,1,OOB,mo_sin_old_rev_tl_op,7,0.6622402975063466,0.9931057904567838
1,FTT,LOAN,5e-05,1,OOB,pub_rec_bankruptcies,58,0.6646091408485384,0.6881590789451341
2,FTT,LOAN,5e-05,1,OOB,pub_rec_bankruptcies,58,0.6674194890430383,0.8270644772368354
1,TabNet,LOAN,0.01,1,OOB,mo_sin_old_rev_tl_op,7,0.6612384211107243,0.9957377438910492
1,SAINT,LOAN,0.01,1,OOB,loan_amnt,14,0.6654326629638672,0.9529792785644532
0,FTT,LOAN,0.0005,1,OOB,pub_rec_bankruptcies,58,0.6656364886779477,0.9998132110714892
1,FTT,LOAN,0.0005,1,OOB,pub_rec_bankruptcies,58,0.663199721512324,0.9998301889996434
2,TabNet,LOAN,0.01,1,OOB,mo_sin_old_rev_tl_op,7,0.6613233258900143,0.9947188778889096
2,FTT,LOAN,0.0005,1,OOB,pub_rec_bankruptcies,58,0.66680817463215,0.9998301889996434
2,SAINT,LOAN,0.01,1,OOB,loan_amnt,14,0.6689987182617188,0.9560697937011718
0,FTT,LOAN,0.001,1,OOB,pub_rec_bankruptcies,58,0.666740250808718,0.9999490575649516
0,TabNet,LOAN,0.0001,1,OOB,mo_sin_rcnt_rev_tl_op,39,0.6624780308883587,0.80497537782306
1,FTT,LOAN,0.001,1,OOB,pub_rec_bankruptcies,58,0.6654836600752256,0.9998811322997504
0,SAINT,LOAN,0.0001,1,OOB,mo_sin_old_il_acct,19,0.6695336151123047,0.2996094512939453
2,FTT,LOAN,0.001,1,OOB,pub_rec_bankruptcies,58,0.666825155588008,0.999847170099679
0,FTT,LOAN,5e-05,1,OOB,revol_bal,8,0.6652968695607876,0.999915095941586
1,TabNet,LOAN,0.0001,1,OOB,mo_sin_rcnt_rev_tl_op,39,0.6613148354120854,0.7035948988775493
1,SAINT,LOAN,0.0001,1,OOB,mo_sin_old_il_acct,19,0.6650081634521484,0.3393842697143555
1,FTT,LOAN,5e-05,1,OOB,revol_bal,8,0.663335569159188,0.9998811322997504
2,FTT,LOAN,5e-05,1,OOB,revol_bal,8,0.6672496794844581,0.9998641511997148
2,TabNet,LOAN,0.0001,1,OOB,mo_sin_rcnt_rev_tl_op,39,0.6635902834970581,0.5807706023196183
2,SAINT,LOAN,0.0001,1,OOB,mo_sin_old_il_acct,19,0.6690751647949219,0.2718164634704589
0,FTT,LOAN,0.0005,1,OOB,revol_bal,8,0.6671138318375941,0.9999490575649516
1,FTT,LOAN,0.0005,1,OOB,revol_bal,8,0.6631063262551049,0.9998811322997504
0,TabNet,LOAN,0.001,1,OOB,mo_sin_rcnt_rev_tl_op,39,0.6630299119537438,0.9498556631006962
2,FTT,LOAN,0.0005,1,OOB,revol_bal,8,0.666689307941144,0.9998641511997148
0,SAINT,LOAN,0.001,1,OOB,mo_sin_old_il_acct,19,0.6662732696533203,0.4260315704345703
0,FTT,LOAN,0.001,1,OOB,revol_bal,8,0.6655600743765867,1.0
1,TabNet,LOAN,0.001,1,OOB,mo_sin_rcnt_rev_tl_op,39,0.6621978451167017,0.9910339791811712
1,FTT,LOAN,0.001,1,OOB,revol_bal,8,0.6640572597831532,0.9998811322997504
1,SAINT,LOAN,0.001,1,OOB,mo_sin_old_il_acct,19,0.6660525512695312,0.3568408203125
2,FTT,LOAN,0.001,1,OOB,revol_bal,8,0.6665110079046349,0.9998641511997148
2,TabNet,LOAN,0.001,1,OOB,mo_sin_rcnt_rev_tl_op,39,0.6631912310343949,0.9751396695477932
0,FTT,LOAN,5e-05,1,OOB,revol_util,25,0.6658402601482437,0.4389370011886568
2,SAINT,LOAN,0.001,1,OOB,mo_sin_old_il_acct,19,0.6674109649658203,0.5088386535644531
1,FTT,LOAN,5e-05,1,OOB,revol_util,25,0.6639299026142181,0.3499125473348163
0,TabNet,LOAN,0.01,1,OOB,mo_sin_rcnt_rev_tl_op,39,0.6621214308153406,0.9991169977924944
2,FTT,LOAN,5e-05,1,OOB,revol_util,25,0.6673091128299612,0.6618044116897893
0,SAINT,LOAN,0.01,1,OOB,mo_sin_old_il_acct,19,0.6683534240722656,0.9923246765136718
0,FTT,LOAN,0.0005,1,OOB,revol_util,25,0.6669015698893691,0.9999490575649516
1,TabNet,LOAN,0.01,1,OOB,mo_sin_rcnt_rev_tl_op,39,0.6598374922524389,0.9998811322997504
1,FTT,LOAN,0.0005,1,OOB,revol_util,25,0.6619431307788315,0.9998811322997504
1,SAINT,LOAN,0.01,1,OOB,mo_sin_old_il_acct,19,0.6654326629638672,0.9461358642578124
2,FTT,LOAN,0.0005,1,OOB,revol_util,25,0.6665789317280669,0.9998641511997148
2,TabNet,LOAN,0.01,1,OOB,mo_sin_rcnt_rev_tl_op,39,0.663369531070904,0.9992867937985024
0,FTT,LOAN,0.001,1,OOB,revol_util,25,0.6664261031253449,0.9999490575649516
1,FTT,LOAN,0.001,1,OOB,revol_util,25,0.6655430934207287,0.9998811322997504
2,SAINT,LOAN,0.01,1,OOB,mo_sin_old_il_acct,19,0.6677251434326172,0.9941754150390624
0,TabNet,LOAN,0.0001,1,OOB,mo_sin_rcnt_tl,37,0.663462926328123,0.5404652742401087
2,FTT,LOAN,0.001,1,OOB,revol_util,25,0.6666128936397829,0.999847170099679
0,FTT,LOAN,5e-05,1,OOB,sub_grade,0,0.6658487506261728,0.247172694854814
0,SAINT,LOAN,0.0001,1,OOB,mo_sin_old_rev_tl_op,7,0.6670288848876953,0.2419086456298828
1,TabNet,LOAN,0.0001,1,OOB,mo_sin_rcnt_tl,37,0.6618157736098965,0.524444293501333
1,FTT,LOAN,5e-05,1,OOB,sub_grade,0,0.6637770740114961,0.1880487017949022
2,FTT,LOAN,5e-05,1,OOB,sub_grade,0,0.6672242080506712,0.2415221858071966
2,TabNet,LOAN,0.0001,1,OOB,mo_sin_rcnt_tl,37,0.6611365353755763,0.4123011088658323
1,SAINT,LOAN,0.0001,1,OOB,mo_sin_old_rev_tl_op,7,0.6680986785888672,0.3059824371337891
0,FTT,LOAN,0.0005,1,OOB,sub_grade,0,0.6664430840812029,0.3468670402445237
1,FTT,LOAN,0.0005,1,OOB,sub_grade,0,0.6629110452627378,0.2607617721475997
0,TabNet,LOAN,0.001,1,OOB,mo_sin_rcnt_tl,37,0.6618497355216125,0.9939887926642892
2,SAINT,LOAN,0.0001,1,OOB,mo_sin_old_rev_tl_op,7,0.6676996612548828,0.2610164833068847
2,FTT,LOAN,0.0005,1,OOB,sub_grade,0,0.6663242173901969,0.3548880096452648
0,FTT,LOAN,0.001,1,OOB,sub_grade,0,0.6648808361422665,0.3872474104262183
1,TabNet,LOAN,0.001,1,OOB,mo_sin_rcnt_tl,37,0.6591582540181187,0.9887245495763216
1,FTT,LOAN,0.001,1,OOB,sub_grade,0,0.6651100790463496,0.3465842517278269
0,SAINT,LOAN,0.001,1,OOB,mo_sin_old_rev_tl_op,7,0.6688629150390625,0.295228385925293
2,FTT,LOAN,0.001,1,OOB,sub_grade,0,0.6678185415057013,0.4133199748679719
2,TabNet,LOAN,0.001,1,OOB,mo_sin_rcnt_tl,37,0.6625035023221457,0.9684491161337432
0,FTT,LOAN,5e-05,1,OOB,tax_liens,61,0.6646855551498994,0.9999490575649516
1,SAINT,LOAN,0.001,1,OOB,mo_sin_old_rev_tl_op,7,0.667385482788086,0.365246467590332
1,FTT,LOAN,5e-05,1,OOB,tax_liens,61,0.6642270693417333,0.9998811322997504
0,TabNet,LOAN,0.01,1,OOB,mo_sin_rcnt_tl,37,0.6626563309248678,0.9990320937340804
2,FTT,LOAN,5e-05,1,OOB,tax_liens,61,0.6678185415057013,0.9998641511997148
2,SAINT,LOAN,0.001,1,OOB,mo_sin_old_rev_tl_op,7,0.6682600402832031,0.3742634201049805
0,FTT,LOAN,0.0005,1,OOB,tax_liens,61,0.6665449698163509,0.9999490575649516
1,TabNet,LOAN,0.01,1,OOB,mo_sin_rcnt_tl,37,0.6636242454087741,0.9985226442968976
1,FTT,LOAN,0.0005,1,OOB,tax_liens,61,0.6620959593815536,1.0
0,SAINT,LOAN,0.01,1,OOB,mo_sin_old_rev_tl_op,7,0.6679034423828125,0.993462371826172
2,FTT,LOAN,0.0005,1,OOB,tax_liens,61,0.6663921412136289,0.9998641511997148
2,TabNet,LOAN,0.01,1,OOB,mo_sin_rcnt_tl,37,0.6653563029062906,0.9991169827981456
0,FTT,LOAN,0.001,1,OOB,tax_liens,61,0.666519498382564,0.9999490575649516
1,SAINT,LOAN,0.01,1,OOB,mo_sin_old_rev_tl_op,7,0.6664430236816407,0.982526397705078
1,FTT,LOAN,0.001,1,OOB,tax_liens,61,0.6648808361422665,0.9998811322997504
0,TabNet,LOAN,0.0001,1,OOB,mort_acc,20,0.6631402881668209,0.8889115299711327
2,FTT,LOAN,0.001,1,OOB,tax_liens,61,0.666519498382564,0.999847170099679
0,FTT,LOAN,5e-05,1,OOB,tot_coll_amt,57,0.6654581886414386,1.0
2,SAINT,LOAN,0.01,1,OOB,mo_sin_old_rev_tl_op,7,0.6682006072998047,0.992901840209961
1,FTT,LOAN,5e-05,1,OOB,tot_coll_amt,57,0.6641082026507272,1.0
1,TabNet,LOAN,0.0001,1,OOB,mort_acc,20,0.6620874689036246,0.911766204214709
2,FTT,LOAN,5e-05,1,OOB,tot_coll_amt,57,0.666825155588008,1.0
0,SAINT,LOAN,0.0001,1,OOB,mo_sin_rcnt_rev_tl_op,39,0.6665534210205079,0.3489387130737305
0,FTT,LOAN,0.0005,1,OOB,tot_coll_amt,57,0.6662987459564099,1.0
2,TabNet,LOAN,0.0001,1,OOB,mort_acc,20,0.6627072737924418,0.8572229109001681
1,FTT,LOAN,0.0005,1,OOB,tot_coll_amt,57,0.6627157642703708,1.0
1,SAINT,LOAN,0.0001,1,OOB,mo_sin_rcnt_rev_tl_op,39,0.6661459350585938,0.3817351150512695
2,FTT,LOAN,0.0005,1,OOB,tot_coll_amt,57,0.6665279888604929,1.0
0,TabNet,LOAN,0.001,1,OOB,mort_acc,20,0.6632251929461109,0.9962812022414672
0,FTT,LOAN,0.001,1,OOB,tot_coll_amt,57,0.6649317790098405,1.0
2,SAINT,LOAN,0.0001,1,OOB,mo_sin_rcnt_rev_tl_op,39,0.6675553131103515,0.3299597549438476
1,FTT,LOAN,0.001,1,OOB,tot_coll_amt,57,0.6647364980174734,1.0
1,TabNet,LOAN,0.001,1,OOB,mort_acc,20,0.6583431681369344,0.9996603779992868
2,FTT,LOAN,0.001,1,OOB,tot_coll_amt,57,0.6669525127569431,1.0
0,FTT,LOAN,5e-05,1,OOB,tot_cur_bal,32,0.6652204552594265,0.9821701477330615
0,SAINT,LOAN,0.001,1,OOB,mo_sin_rcnt_rev_tl_op,39,0.6663581848144531,0.8701477813720703
2,TabNet,LOAN,0.001,1,OOB,mort_acc,20,0.663165759600608,0.997198118494116
1,FTT,LOAN,5e-05,1,OOB,tot_cur_bal,32,0.663284626291614,0.8684474180237396
2,FTT,LOAN,5e-05,1,OOB,tot_cur_bal,32,0.6676742033809083,0.9998641511997148
0,TabNet,LOAN,0.01,1,OOB,mort_acc,20,0.6617223783526774,0.9995415180845644
1,SAINT,LOAN,0.001,1,OOB,mo_sin_rcnt_rev_tl_op,39,0.6680392456054688,0.8336700439453125
0,FTT,LOAN,0.0005,1,OOB,tot_cur_bal,32,0.666706288897002,0.9999490575649516
1,FTT,LOAN,0.0005,1,OOB,tot_cur_bal,32,0.6618921879112575,0.9998811322997504
1,TabNet,LOAN,0.01,1,OOB,mort_acc,20,0.6609157829494222,0.9993377370986092
2,SAINT,LOAN,0.001,1,OOB,mo_sin_rcnt_rev_tl_op,39,0.6695420837402344,0.6025403213500976
2,FTT,LOAN,0.0005,1,OOB,tot_cur_bal,32,0.666604403161854,0.9998641511997148
0,FTT,LOAN,0.001,1,OOB,tot_cur_bal,32,0.6661713887874748,0.9999490575649516
2,TabNet,LOAN,0.01,1,OOB,mort_acc,20,0.663361040592975,0.983256635364839
0,SAINT,LOAN,0.01,1,OOB,mo_sin_rcnt_rev_tl_op,39,0.6698477172851562,0.9934114074707032
1,FTT,LOAN,0.001,1,OOB,tot_cur_bal,32,0.6653393219504325,0.9998811322997504
2,FTT,LOAN,0.001,1,OOB,tot_cur_bal,32,0.6670883604038071,0.9998641511997148
0,TabNet,LOAN,0.0001,1,OOB,mths_since_recent_bc,21,0.6617393593085354,0.6362710137544575
1,SAINT,LOAN,0.01,1,OOB,mo_sin_rcnt_rev_tl_op,39,0.6676062774658204,0.99465087890625
0,FTT,LOAN,5e-05,1,OOB,tot_hi_cred_lim,17,0.6660525220964688,0.9979453217863814
1,FTT,LOAN,5e-05,1,OOB,tot_hi_cred_lim,17,0.6630044405199569,0.9998811322997504
1,TabNet,LOAN,0.0001,1,OOB,mths_since_recent_bc,21,0.6622318070284177,0.5470461376487968
2,FTT,LOAN,5e-05,1,OOB,tot_hi_cred_lim,17,0.6674959033443992,0.9998641511997148
2,SAINT,LOAN,0.01,1,OOB,mo_sin_rcnt_rev_tl_op,39,0.6678015899658203,0.9862622833251952
0,FTT,LOAN,0.0005,1,OOB,tot_hi_cred_lim,17,0.6664261031253449,1.0
2,TabNet,LOAN,0.0001,1,OOB,mths_since_recent_bc,21,0.6622487879842757,0.8827285231537298
1,FTT,LOAN,0.0005,1,OOB,tot_hi_cred_lim,17,0.6621129403374116,1.0
0,SAINT,LOAN,0.0001,1,OOB,mo_sin_rcnt_tl,37,0.6664685821533203,0.3209543228149414
2,FTT,LOAN,0.0005,1,OOB,tot_hi_cred_lim,17,0.6663581793019129,1.0
0,TabNet,LOAN,0.001,1,OOB,mths_since_recent_bc,21,0.6626393499690097,0.966904398030226
0,FTT,LOAN,0.001,1,OOB,tot_hi_cred_lim,17,0.6660610125743978,1.0
1,SAINT,LOAN,0.0001,1,OOB,mo_sin_rcnt_tl,37,0.6674195098876953,0.3613408279418945
1,FTT,LOAN,0.001,1,OOB,tot_hi_cred_lim,17,0.6652544171711425,1.0
1,TabNet,LOAN,0.001,1,OOB,mths_since_recent_bc,21,0.6628601023951638,0.9813207899607737
2,FTT,LOAN,0.001,1,OOB,tot_hi_cred_lim,17,0.666485536470848,1.0
2,SAINT,LOAN,0.0001,1,OOB,mo_sin_rcnt_tl,37,0.6664006042480469,0.3264955902099609
0,FTT,LOAN,5e-05,1,OOB,total_acc,23,0.6657468648910247,0.680539989811513
2,TabNet,LOAN,0.001,1,OOB,mths_since_recent_bc,21,0.663420473938478,0.9593981898147362
1,FTT,LOAN,5e-05,1,OOB,total_acc,23,0.663530850151555,0.5999252831598431
2,FTT,LOAN,5e-05,1,OOB,total_acc,23,0.6671732651830972,0.6941024639576152
0,SAINT,LOAN,0.001,1,OOB,mo_sin_rcnt_tl,37,0.6679713439941406,0.4803701782226562
0,TabNet,LOAN,0.01,1,OOB,mths_since_recent_bc,21,0.6631572691226789,0.998896247240618
0,FTT,LOAN,0.0005,1,OOB,total_acc,23,0.6669355318010851,0.999915095941586
1,FTT,LOAN,0.0005,1,OOB,total_acc,23,0.6625544451897197,0.9950415187895872
1,SAINT,LOAN,0.001,1,OOB,mo_sin_rcnt_tl,37,0.6686336517333984,0.4807688903808593
1,TabNet,LOAN,0.01,1,OOB,mths_since_recent_bc,21,0.6614421925810204,0.9998301889996434
2,FTT,LOAN,0.0005,1,OOB,total_acc,23,0.6659591268392497,0.999303774898538
0,FTT,LOAN,0.001,1,OOB,total_acc,23,0.6670034556245171,0.9998981151299032
2,SAINT,LOAN,0.001,1,OOB,mo_sin_rcnt_tl,37,0.6686251068115234,0.41593505859375
2,TabNet,LOAN,0.01,1,OOB,mths_since_recent_bc,21,0.6625714261455777,0.986856628572399
1,FTT,LOAN,0.001,1,OOB,total_acc,23,0.6646006503706093,0.9998641511997148
2,FTT,LOAN,0.001,1,OOB,total_acc,23,0.66689307941144,0.999847170099679
0,SAINT,LOAN,0.01,1,OOB,mo_sin_rcnt_tl,37,0.6696949005126953,0.9993038177490234
0,FTT,LOAN,5e-05,1,OOB,total_bal_ex_mort,33,0.6657468648910247,0.9890813380879606
0,TabNet,LOAN,0.0001,1,OOB,mths_since_recent_inq,35,0.6630384024316729,0.3610799796230259
1,FTT,LOAN,5e-05,1,OOB,total_bal_ex_mort,33,0.663327078681259,0.9998641511997148
2,FTT,LOAN,5e-05,1,OOB,total_bal_ex_mort,33,0.6675723176457603,0.9998641511997148
1,SAINT,LOAN,0.01,1,OOB,mo_sin_rcnt_tl,37,0.6684128570556641,0.9995584106445312
1,TabNet,LOAN,0.0001,1,OOB,mths_since_recent_inq,35,0.6608733305597773,0.329484283991917
